"station","valid","tmpf","relh","solar","precip","speed","drct","et","soil04t","soil12t","soil24t","soil50t","soil12vwc","soil24vwc","soil50vwc"
"BOOI4","2024-05-18 00:00",64.6159999999999,73.24,0,0,5.793,169,0.00122047244094488,65.5159999999999,61.088,56.2999999999999,52.1419999999999,37.9,28.5,26.9
"BOOI4","2024-05-18 01:00",63.5899999999999,75.73,0,0,4.437,180.9,0.000393700787401575,64.7599999999999,61.1419999999999,56.3179999999999,52.1599999999999,37.9,28.4,26.9
"BOOI4","2024-05-18 02:00",62.3119999999999,80.1,0,0,5.08,176.3,0.00047244094488189,64.13,61.214,56.3539999999999,52.1599999999999,37.9,28.3,26.9
"BOOI4","2024-05-18 03:00",62.6179999999999,82.9,0,0,6.363,175.6,0.000551181102362205,63.5539999999999,61.2499999999999,56.4079999999999,52.1779999999999,37.9,28.2,26.9
"BOOI4","2024-05-18 04:00",62.582,84.8,0,0,7.522,183.2,0.000511811023622047,63.122,61.2319999999999,56.4619999999999,52.196,37.9,28.2,26.9
"BOOI4","2024-05-18 05:00",61.9339999999999,88.3,0,0,6.978,190.9,0.000236220472440945,62.7259999999999,61.214,56.5159999999999,52.214,37.8,28.1,26.9
"BOOI4","2024-05-18 06:00",62.3659999999999,90.8,6721.2,0,6.978,184.1,3.93700787401575e-05,62.3659999999999,61.1419999999999,56.5519999999999,52.214,37.8,28,26.9
"BOOI4","2024-05-18 07:00",66.38,85.2,288000,0,9.82,184.5,0.00200787401574803,62.2759999999999,61.088,56.588,52.214,37.8,27.9,26.9
"BOOI4","2024-05-18 08:00",69.9079999999999,75.8,478800,0,13.32,196.8,0.00661417322834646,62.6359999999999,61.0159999999999,56.6599999999999,52.2679999999999,37.8,27.8,26.9
"BOOI4","2024-05-18 09:00",74.7859999999999,68.59,1224720,0,16.28,203.8,0.0137795275590551,63.4279999999999,60.9259999999999,56.6599999999999,52.2679999999999,37.8,27.8,26.9
"BOOI4","2024-05-18 10:00",77.9539999999999,61.65,2074680,0,17.44,212,0.0217716535433071,65.138,60.8539999999999,56.714,52.2679999999999,37.7,27.7,26.9
"BOOI4","2024-05-18 11:00",81.2119999999999,55.17,2565360,0,17.78,213.8,0.0288582677165354,67.2259999999999,60.746,56.7499999999999,52.3039999999999,37.7,27.7,26.9
"BOOI4","2024-05-18 12:00",84.5239999999999,46.81,2952000,0,18.02,220.3,0.0348818897637795,69.3499999999999,60.7099999999999,56.7679999999999,52.3039999999999,37.7,27.7,26.9
"BOOI4","2024-05-18 13:00",85.9099999999999,44.95,3193200,0,17.14,229.8,0.0384251968503937,71.348,60.7099999999999,56.8039999999999,52.3399999999999,37.7,27.6,26.9
"BOOI4","2024-05-18 14:00",85.388,47.18,3211200,0,17.79,242.6,0.0393307086614173,72.9499999999999,60.746,56.8579999999999,52.322,37.7,27.5,26.9
"BOOI4","2024-05-18 15:00",86.7739999999999,41.38,3052800,0,18.85,253.5,0.0405118110236221,74.0839999999999,60.8359999999999,56.8579999999999,52.3579999999999,37.7,27.4,26.9
"BOOI4","2024-05-18 16:00",86.972,42.59,2699280,0,15.69,253.5,0.0364566929133858,74.6599999999999,60.98,56.9119999999999,52.3579999999999,37.7,27.4,26.9
"BOOI4","2024-05-18 17:00",86.9539999999999,41.96,2184120,0,15.1,287.3,0.0340551181102362,74.9839999999999,61.214,56.8939999999999,52.3579999999999,37.8,27.2,26.9
"BOOI4","2024-05-18 18:00",85.4599999999999,41.41,1476360,0,12.64,314.3,0.0262204724409449,74.4259999999999,61.448,56.9119999999999,52.3939999999999,37.8,27.2,26.9
"BOOI4","2024-05-18 19:00",83.138,41.93,911520,0,9.87,325.6,0.0187795275590551,73.5259999999999,61.7359999999999,56.948,52.3939999999999,37.8,27,26.9
"BOOI4","2024-05-18 20:00",80.0599999999999,42.42,420120,0,8.66,337.6,0.0128346456692913,72.3919999999999,61.988,56.9839999999999,52.4119999999999,37.8,26.9,27
"BOOI4","2024-05-18 21:00",74.156,47.23,47952,0,5.264,318.9,0.0034251968503937,70.9699999999999,62.2939999999999,57.0019999999999,52.4659999999999,37.8,26.8,27
"BOOI4","2024-05-18 22:00",70.772,48.3,0,0,6.384,310.2,0.00326771653543307,69.656,62.5099999999999,57.056,52.448,37.8,26.6,27
"BOOI4","2024-05-18 23:00",68.8099999999999,44.29,0,0,4.722,328,0.00248031496062992,68.4319999999999,62.7079999999999,57.0739999999999,52.5019999999999,37.8,26.6,27
"BOOI4","2024-05-19 00:00",67.082,40.01,0,0,5.544,342.9,0.00295275590551181,67.2619999999999,62.8699999999999,57.1099999999999,52.4839999999999,37.8,26.5,26.9
"BOOI4","2024-05-19 01:00",64.364,42.83,0,0,6.419,344.3,0.00318897637795276,66.146,63.014,57.164,52.5199999999999,37.8,26.4,26.9
"BOOI4","2024-05-19 02:00",62.7619999999999,44.77,0,0,5.286,12.08,0.00244094488188976,65.156,63.0319999999999,57.2359999999999,52.5199999999999,37.8,26.3,26.9
"BOOI4","2024-05-19 03:00",60.188,48.46,0,0,7.007,16.55,0.00259842519685039,64.2019999999999,63.0499999999999,57.29,52.538,37.8,26.3,26.9
"BOOI4","2024-05-19 04:00",56.7499999999999,54.88,0,0,6.44,14.1,0.0021259842519685,63.2839999999999,63.0499999999999,57.3439999999999,52.556,37.8,26.3,27
"BOOI4","2024-05-19 05:00",53.438,63.66,0,0,4.981,23.78,0.00133858267716536,62.438,62.9599999999999,57.4159999999999,52.556,37.7,26.2,27
"BOOI4","2024-05-19 06:00",53.4199999999999,65.19,8906.4,0,2.842,60.79,0.000275590551181102,61.664,62.8699999999999,57.4519999999999,52.6099999999999,37.7,26.2,27
"BOOI4","2024-05-19 07:00",55.796,67.92,187704,0,2.097,71.18,0.00106299212598425,61.106,62.78,57.506,52.6099999999999,37.7,26,27
"BOOI4","2024-05-19 08:00",62.1679999999999,54.32,838440,0,4.165,93,0.00637795275590551,61.2319999999999,62.6179999999999,57.5419999999999,52.6099999999999,37.7,26,27
"BOOI4","2024-05-19 09:00",64.6699999999999,53.7,1144800,0,8.52,73.98,0.0124803149606299,61.9339999999999,62.456,57.6319999999999,52.646,37.6,25.9,27
"BOOI4","2024-05-19 10:00",66.5779999999999,46.7,986040,0,6.894,82.9,0.0125984251968504,62.69,62.3119999999999,57.6679999999999,52.646,37.6,25.9,27
"BOOI4","2024-05-19 11:00",69.6019999999999,41.4,1774080,0,7.888,88,0.0188188976377953,63.5539999999999,62.1499999999999,57.7039999999999,52.6999999999999,37.6,25.8,27
"BOOI4","2024-05-19 12:00",71.0239999999999,37.77,1394640,0,6.977,110.4,0.0173622047244095,64.9039999999999,62.0239999999999,57.74,52.682,37.6,25.7,27
"BOOI4","2024-05-19 13:00",69.5839999999999,52.39,828720,0,6.005,188.3,0.0133070866141732,65.372,61.9159999999999,57.7759999999999,52.7179999999999,37.5,25.8,27
"BOOI4","2024-05-19 14:00",71.69,42.02,1068120,0,10.67,108.7,0.0173622047244095,65.4619999999999,61.8259999999999,57.8119999999999,52.7359999999999,37.5,25.8,26.9
"BOOI4","2024-05-19 15:00",71.8339999999999,48.36,762120,0,9.56,149.6,0.0168110236220472,65.5339999999999,61.8079999999999,57.83,52.7359999999999,37.5,25.6,27
"BOOI4","2024-05-19 16:00",74.8039999999999,41.05,1175760,0,7.532,132.4,0.0164173228346457,65.822,61.8079999999999,57.8119999999999,52.772,37.5,25.6,26.9
"BOOI4","2024-05-19 17:00",70.8619999999999,57.68,572040,0,9.57,124,0.0141732283464567,66.0019999999999,61.8079999999999,57.83,52.79,37.5,25.7,26.9
"BOOI4","2024-05-19 18:00",68.6119999999999,65.71,512640,0,10.91,104.8,0.0110236220472441,65.6599999999999,61.79,57.848,52.8079999999999,37.6,25.7,26.9
"BOOI4","2024-05-19 19:00",68.396,68.39,204192,0,10.33,95,0.00799212598425197,65.2099999999999,61.8079999999999,57.8839999999999,52.8259999999999,37.5,25.7,26.9
"BOOI4","2024-05-19 20:00",67.8019999999999,69.25,147780,0,7.488,91.8,0.00566929133858268,64.8859999999999,61.79,57.848,52.8079999999999,37.6,25.6,26.9
"BOOI4","2024-05-19 21:00",66.6499999999999,70.92,20563.2,0,7.347,72.45,0.00224409448818898,64.472,61.8079999999999,57.8839999999999,52.8439999999999,37.5,25.6,26.9
"BOOI4","2024-05-19 22:00",65.282,82.3,0,0.09,9.41,91.6,0.00220472440944882,64.1119999999999,61.8079999999999,57.9019999999999,52.8619999999999,37.5,25.4,26.9
"BOOI4","2024-05-19 23:00",62.8519999999999,94.7,0,0.18,7.078,137.2,0.000669291338582677,63.7339999999999,61.8079999999999,57.9199999999999,52.898,37.5,25.4,26.9
"BOOI4","2024-05-20 00:00",61.988,96.2,0,0.05,8.72,98.7,0.000236220472440945,63.446,61.79,57.9019999999999,52.898,37.5,25.4,26.9
"BOOI4","2024-05-20 01:00",62.1499999999999,96,0,0,7.367,115.5,0.000236220472440945,63.1579999999999,61.772,57.9199999999999,52.9159999999999,37.5,25.4,27
"BOOI4","2024-05-20 02:00",62.69,96.7,0,0.01,8.78,161.8,0.000236220472440945,62.9599999999999,61.7359999999999,57.9019999999999,52.9159999999999,37.5,25.4,26.9
"BOOI4","2024-05-20 03:00",63.572,95.6,0,0.04,11.8,163.9,0.000354330708661417,62.8339999999999,61.682,57.938,52.9339999999999,37.5,25.4,26.9
"BOOI4","2024-05-20 04:00",63.5179999999999,92.6,0,0.15,12.26,177.8,0.000511811023622047,62.798,61.6279999999999,57.938,52.9519999999999,37.6,25.5,27
"BOOI4","2024-05-20 05:00",62.9779999999999,92.4,0,0.01,2.927,27.49,0.000393700787401575,62.7259999999999,61.556,57.9739999999999,53.0239999999999,38.1,26,26.9
"BOOI4","2024-05-20 06:00",62.546,97.7,1162.8,0.02,8.87,83.5,0.000669291338582677,62.5999999999999,61.5019999999999,57.9919999999999,53.006,38.1,26.7,26.9
"BOOI4","2024-05-20 07:00",62.906,98.4,40932,0,11.61,185,0.000551181102362205,62.5279999999999,61.4659999999999,57.9919999999999,53.0419999999999,38,27.4,27
"BOOI4","2024-05-20 08:00",64.5439999999999,94.7,345600,0,8.07,230.9,0.00216535433070866,62.6539999999999,61.3939999999999,58.0099999999999,53.0599999999999,38,28.1,27
"BOOI4","2024-05-20 09:00",65.498,92.3,897480,0,8,192.1,0.00555118110236221,63.374,61.322,58.0279999999999,53.0779999999999,38,28.6,27.1
"BOOI4","2024-05-20 10:00",65.696,92.6,939960,0,9.2,186.5,0.00614173228346457,64.238,61.2679999999999,57.9919999999999,53.0599999999999,37.9,28.9,27.1
"BOOI4","2024-05-20 11:00",68.4859999999999,86.6,2444760,0,6.623,145,0.015,65.7859999999999,61.214,57.9919999999999,53.114,37.9,29.3,27.1
"BOOI4","2024-05-20 12:00",71.2579999999999,85,2815560,0,8.34,169,0.0177952755905512,68.4859999999999,61.1779999999999,58.0099999999999,53.114,37.9,29.3,27.1
"BOOI4","2024-05-20 13:00",74.8939999999999,78.73,3200400,0,8.23,163.1,0.0215354330708661,70.9159999999999,61.1419999999999,58.046,53.1499999999999,37.9,29.4,27.1
"BOOI4","2024-05-20 14:00",76.7119999999999,74.79,3193200,0,9.23,192.2,0.0233070866141732,73.3099999999999,61.196,58.0279999999999,53.1499999999999,37.9,29.5,27.1
"BOOI4","2024-05-20 15:00",78.656,73.14,2919600,0,8.41,172.4,0.0228740157480315,75.0919999999999,61.2499999999999,58.046,53.1679999999999,37.9,29.5,27.1
"BOOI4","2024-05-20 16:00",79.7539999999999,71.85,1771200,0,7.941,167,0.0163385826771654,75.5419999999999,61.3399999999999,58.0279999999999,53.1859999999999,37.9,29.6,27.1
"BOOI4","2024-05-20 17:00",80.4739999999999,69.14,1407600,0,7.971,160.2,0.0144094488188976,75.506,61.5199999999999,58.0099999999999,53.222,37.9,29.6,27.1
"BOOI4","2024-05-20 18:00",81.698,66.25,1679040,0,7.809,180.1,0.0164173228346457,75.488,61.6999999999999,58.0279999999999,53.24,37.9,29.6,27.1
"BOOI4","2024-05-20 19:00",79.6819999999999,70.19,810360,0,7.626,173.2,0.0105905511811024,74.9659999999999,61.898,58.0099999999999,53.24,37.9,29.4,27.1
"BOOI4","2024-05-20 20:00",78.1339999999999,76.13,472680,0,5.53,154.7,0.00547244094488189,74.138,62.114,58.0099999999999,53.24,38,29.3,27.1
"BOOI4","2024-05-20 21:00",74.8759999999999,82.8,48600,0,5.926,134.7,0.00106299212598425,72.806,62.2939999999999,58.0279999999999,53.2579999999999,37.9,29.3,27.1
"BOOI4","2024-05-20 22:00",72.5539999999999,87.2,0,0,5.874,130.2,0.000433070866141732,71.672,62.5099999999999,58.064,53.2759999999999,37.9,29.1,27.1
"BOOI4","2024-05-20 23:00",71.798,89.2,0,0,3.673,130.6,-0.000236220472440945,70.7899999999999,62.672,58.0279999999999,53.3119999999999,37.9,28.9,27.1
"BOOI4","2024-05-21 00:00",71.5279999999999,90.5,0,0,7.163,131.6,0.000236220472440945,70.1779999999999,62.78,58.046,53.348,37.9,29.1,27.1
"BOOI4","2024-05-21 01:00",71.0599999999999,92.5,0,0.02,7.808,156,0.000393700787401575,69.746,62.888,58.0999999999999,53.3119999999999,37.9,28.9,27.1
"BOOI4","2024-05-21 02:00",66.7759999999999,88.4,0,0.16,10.44,214.5,0.000236220472440945,69.2599999999999,62.9599999999999,58.1359999999999,53.348,38,28.9,27.1
"BOOI4","2024-05-21 03:00",68.5399999999999,91.7,0,0.01,4.028,344.3,-0.00031496062992126,68.7019999999999,62.996,58.1539999999999,53.3839999999999,38,28.8,27.1
"BOOI4","2024-05-21 04:00",64.8679999999999,97.6,0,0.06,10.35,16.89,-0.000118110236220472,68.0539999999999,63.0499999999999,58.2079999999999,53.4019999999999,38,28.8,27.1
"BOOI4","2024-05-21 05:00",62.6359999999999,98.8,10.8,0.21,14.11,45.21,-0.000196850393700787,67.19,63.0859999999999,58.2259999999999,53.4019999999999,38.9,32.2,27.2
"BOOI4","2024-05-21 06:00",62.4739999999999,100,100.8,0.37,14.22,73.2,-0.00031496062992126,66.164,63.1939999999999,58.316,53.456,42.3,33.5,27.5
"BOOI4","2024-05-21 07:00",62.1499999999999,99.8,5274,0.13,8.37,52.05,7.8740157480315e-05,65.714,63.1939999999999,58.3699999999999,53.4739999999999,42.3,33.6,27.5
"BOOI4","2024-05-21 08:00",63.0679999999999,96.9,20620.8,0.05,8.24,35.96,0.000393700787401575,65.39,63.14,58.4419999999999,53.4919999999999,42.4,33.6,27.7
"BOOI4","2024-05-21 09:00",61.0159999999999,98.9,11062.8,0.35,8.09,16.79,0.000551181102362205,65.0659999999999,63.0859999999999,58.514,53.5279999999999,42.5,33.6,27.8
"BOOI4","2024-05-21 10:00",61.6099999999999,95,11268,0.13,15.58,84.8,0.000551181102362205,64.4179999999999,63.014,58.5319999999999,53.5099999999999,42.5,33.4,27.8
"BOOI4","2024-05-21 11:00",64.2199999999999,93.7,1086840,0,8.67,92.9,0.00641732283464567,64.472,62.9239999999999,58.5859999999999,53.5279999999999,42.4,33.5,27.8
"BOOI4","2024-05-21 12:00",67.4419999999999,89,1799280,0,15.58,127.7,0.0111023622047244,66.2179999999999,62.8339999999999,58.64,53.546,42.4,33.5,27.8
"BOOI4","2024-05-21 13:00",65.6779999999999,98,597960,0,17.98,124.8,0.00464566929133858,66.8119999999999,62.7439999999999,58.6579999999999,53.546,42.4,33.5,27.8
"BOOI4","2024-05-21 14:00",72.6259999999999,95.1,1598760,0,16.18,132.5,0.00818897637795276,67.1359999999999,62.6539999999999,58.6939999999999,53.564,42.4,33.5,27.7
"BOOI4","2024-05-21 15:00",76.3159999999999,86.7,1519920,0,16.97,153,0.0112992125984252,69.0079999999999,62.5999999999999,58.748,53.546,42.4,33.5,27.7
"BOOI4","2024-05-21 16:00",76.28,84.2,287316,0,11.71,163.8,0.00543307086614173,69.422,62.564,58.748,53.582,42.4,33.4,27.7
"BOOI4","2024-05-21 17:00",66.2359999999999,82.3,25232.4,0.28,15.68,187.3,0.00366141732283465,68.99,62.564,58.7659999999999,53.5999999999999,42.4,33.4,27.8
"BOOI4","2024-05-21 18:00",70.322,93.9,636840,0,12.65,185.2,0.00511811023622047,68.1439999999999,62.564,58.7659999999999,53.6179999999999,42.4,33.4,27.8
"BOOI4","2024-05-21 19:00",65.8579999999999,90.1,329760,0.01,19.71,253.3,0.00405511811023622,68.1619999999999,62.6359999999999,58.8019999999999,53.6539999999999,42.4,33.5,27.8
"BOOI4","2024-05-21 20:00",64.022,93.2,49680,0,17.73,258.4,0.00251968503937008,67.4779999999999,62.6359999999999,58.8019999999999,53.672,42.4,33.5,27.8
"BOOI4","2024-05-21 21:00",58.6939999999999,91.6,10843.2,0,24.41,279.7,0.000551181102362205,66.5599999999999,62.69,58.8199999999999,53.672,42.4,33.5,27.8
"BOOI4","2024-05-21 22:00",56.7319999999999,88.8,0,0,24.5,293.4,0.000748031496062992,65.282,62.69,58.8019999999999,53.672,42.4,33.5,27.8
"BOOI4","2024-05-21 23:00",55.5439999999999,87.7,0,0,21.77,286.7,0.000826771653543307,64.1119999999999,62.672,58.8019999999999,53.7259999999999,42.4,33.5,27.8
"BOOI4","2024-05-22 00:00",55.13,86.6,0,0,19.04,280.2,0.000826771653543307,63.122,62.6179999999999,58.838,53.7259999999999,42.4,33.5,27.8
"BOOI4","2024-05-22 01:00",54.7519999999999,85.7,0,0,18.3,281.4,0.00094488188976378,62.3119999999999,62.5999999999999,58.838,53.7439999999999,42.4,33.5,27.8
"BOOI4","2024-05-22 02:00",54.3019999999999,85.1,0,0,16.57,277.3,0.000905511811023622,61.5919999999999,62.4919999999999,58.838,53.7619999999999,42.4,33.5,27.8
"BOOI4","2024-05-22 03:00",53.348,87.5,0,0,16.51,272.3,0.000905511811023622,60.872,62.3839999999999,58.874,53.78,42.4,33.5,27.7
"BOOI4","2024-05-22 04:00",52.43,85.8,0,0,15.46,275,0.000708661417322835,60.1339999999999,62.24,58.874,53.78,42.4,33.5,27.7
"BOOI4","2024-05-22 05:00",51.9079999999999,84.2,0,0,15.06,277.7,0.000866141732283465,59.3599999999999,62.096,58.874,53.78,42.4,33.5,27.7
"BOOI4","2024-05-22 06:00",53.0779999999999,80.6,15328.8,0,13.97,283.5,0.00106299212598425,58.7119999999999,61.88,58.874,53.8339999999999,42.4,33.5,27.7
"BOOI4","2024-05-22 07:00",53.8519999999999,77.07,146988,0,13.02,286.1,0.0037007874015748,58.298,61.7539999999999,58.9099999999999,53.8339999999999,42.3,33.5,27.7
"BOOI4","2024-05-22 08:00",54.788,79.66,466920,0,12.08,285.1,0.00562992125984252,58.2259999999999,61.5199999999999,58.9099999999999,53.8339999999999,42.4,33.5,27.7
"BOOI4","2024-05-22 09:00",58.064,78.63,1070280,0,11.52,274.6,0.00783464566929134,58.8019999999999,61.322,58.9279999999999,53.888,42.3,33.5,27.7
"BOOI4","2024-05-22 10:00",60.9439999999999,75.66,1463760,0,11.96,272.1,0.0111023622047244,60.1339999999999,61.124,58.8919999999999,53.888,42.3,33.5,27.7
"BOOI4","2024-05-22 11:00",64.364,66.96,2415600,0,12.79,271,0.0168897637795276,61.9519999999999,60.89,58.874,53.906,42.3,33.5,27.7
"BOOI4","2024-05-22 12:00",66.8119999999999,65.9,2977200,0,13.2,270,0.0208661417322835,64.3999999999999,60.764,58.856,53.906,42.3,33.5,27.7
"BOOI4","2024-05-22 13:00",68.9539999999999,55.22,3236400,0,13.65,271.6,0.0243700787401575,66.74,60.6019999999999,58.838,53.9239999999999,42.3,33.4,27.7
"BOOI4","2024-05-22 14:00",71.114,48.43,3272400,0,16.32,274.8,0.0296850393700787,68.396,60.4939999999999,58.8199999999999,53.9599999999999,42.3,33.4,27.7
