"station","valid","tmpf","relh","solar","precip","speed","drct","et","soil04t","soil12t","soil24t","soil50t","soil12vwc","soil24vwc","soil50vwc"
"BOOI4","2022-05-17 13:00",70.5019999999999,37.79,1141920,0,10.560018,128,0.02,66.74,62.672,58.2439999999999,51.6199999999999,36.9,23.2,26.9
"BOOI4","2022-05-17 14:00",70.7899999999999,41.83,945360,0,8.060014,114.9,0.0164566929133858,67.4599999999999,62.564,58.2439999999999,51.638,36.9,23.2,26.9
"BOOI4","2022-05-17 15:00",70.6999999999999,45.13,462960,0,9.610016,88.2,0.000196850393700787,67.856,62.5099999999999,58.28,51.6739999999999,36.9,23.2,26.9
"BOOI4","2022-05-17 16:00",70.34,47.73,200376,0,4.390007,136.4,0.00708661417322835,67.5859999999999,62.3659999999999,58.2619999999999,51.746,36.8,23.1,26.9
"BOOI4","2022-05-17 17:00",67.8919999999999,57.99,97056,0,3.7910063,123.7,0.00496062992125984,67.2079999999999,62.3659999999999,58.2619999999999,51.7099999999999,36.8,23.1,26.9
"BOOI4","2022-05-17 18:00",67.082,66.61,268992,0.01,12.18002,139.2,0.00905511811023622,66.5239999999999,62.4019999999999,58.2079999999999,51.746,36.8,23.1,26.9
"BOOI4","2022-05-17 19:00",65.732,71.25,259920,0,7.052012,91,0.00574803149606299,65.8579999999999,62.3839999999999,58.2439999999999,51.764,36.8,23.1,26.9
"BOOI4","2022-05-17 20:00",64.346,67.9,142308,0,5.5690093,50.12,0.00413385826771654,65.3179999999999,62.4019999999999,58.2079999999999,51.7819999999999,36.8,23.1,26.9
"BOOI4","2022-05-17 21:00",63.23,66.23,41976,0,6.5690107,77.52,0.0021259842519685,64.6339999999999,62.3839999999999,58.2259999999999,51.7999999999999,36.8,23.1,26.9
"BOOI4","2022-05-17 22:00",60.9259999999999,68.24,36,0,6.644011,101.8,0.00204724409448819,63.788,62.348,58.2079999999999,51.8359999999999,36.8,23.1,26.9
"BOOI4","2022-05-17 23:00",59.9539999999999,69.11,0,0,5.499009,98.6,0.00161417322834646,62.9239999999999,62.3119999999999,58.2259999999999,51.8359999999999,36.8,23.1,26.9
"BOOI4","2022-05-18 00:00",57.8659999999999,74.87,0,0,5.7340093,103.2,0.00153543307086614,62.1679999999999,62.2579999999999,58.2439999999999,51.872,36.8,23.1,26.9
"BOOI4","2022-05-18 02:00",58.298,76.46,0,0,3.8980064,84.8,0.00118110236220473,61.6099999999999,62.1319999999999,58.2079999999999,51.89,36.8,23,26.9
"BOOI4","2022-05-18 03:00",58.3699999999999,75.36,0,0,4.8910084,54.88,0.0012992125984252,61.322,62.0779999999999,58.2079999999999,51.9079999999999,36.7,23,26.9
"BOOI4","2022-05-18 04:00",56.03,87.5,0,0.01,4.950008,60.55,0.000748031496062992,61.0339999999999,61.9699999999999,58.19,51.9259999999999,36.7,23,26.9
"BOOI4","2022-05-18 05:00",54.698,94.6,0,0.32,4.453007,26.95,0.000433070866141732,60.746,61.79,58.2079999999999,51.9259999999999,36.7,23.1,26.9
"BOOI4","2022-05-18 06:00",54.4279999999999,97.9,0,0.15,2.7290044,1.495,0.000118110236220472,60.1519999999999,61.7359999999999,58.19,51.9619999999999,37.1,23.2,26.9
"BOOI4","2022-05-18 07:00",55.1119999999999,96.9,964.8,0.02,3.594006,43.57,0.000196850393700787,59.7199999999999,61.556,58.1539999999999,51.998,37.7,23.4,26.9
"BOOI4","2022-05-18 08:00",55.7599999999999,96.7,93888,0.01,3.623006,42.97,0.00078740157480315,59.4499999999999,61.448,58.19,52.0159999999999,37.6,23.5,26.9
"BOOI4","2022-05-18 09:00",58.5859999999999,96.9,438840,0,2.417004,71.31,0.00275590551181102,59.522,61.2679999999999,58.1539999999999,52.0159999999999,37.5,23.6,26.9
"BOOI4","2022-05-18 10:00",59.756,95.5,572040,0,2.6280043,337.1,0.00377952755905512,60.4039999999999,61.124,58.19,52.0339999999999,37.4,23.7,26.9
"BOOI4","2022-05-18 11:00",62.6179999999999,91.4,1014120,0,5.98001,340.4,0.00641732283464567,61.43,61.0339999999999,58.1179999999999,52.0339999999999,37.4,23.7,26.9
"BOOI4","2022-05-18 12:00",66.1819999999999,84.7,1987920,0,7.4280124,354.4,0.0121653543307087,62.996,60.872,58.1179999999999,52.088,37.2,23.8,26.9
"BOOI4","2022-05-18 13:00",70.772,68.65,3042000,0,6.849011,5.01,0.0205118110236221,65.5159999999999,60.746,58.082,52.0699999999999,37.2,23.9,26.9
"BOOI4","2022-05-18 14:00",74.156,61.54,3171600,0,5.7290096,353.3,0.0236614173228346,68.3779999999999,60.656,58.0279999999999,52.088,37.2,23.9,26.9
"BOOI4","2022-05-18 15:00",75.1999999999999,57.48,3297600,0,7.5410123,316.9,0.0264566929133858,70.898,60.656,58.046,52.124,37.1,23.9,26.9
"BOOI4","2022-05-18 16:00",78.0439999999999,52.75,3121200,0,8.320014,301.4,0.0269291338582677,72.5359999999999,60.656,58.0279999999999,52.124,37.1,24,26.9
"BOOI4","2022-05-18 17:00",79.88,45.73,2759760,0,7.224012,301.5,0.0256692913385827,73.6339999999999,60.764,57.938,52.1599999999999,37.1,24,26.9
"BOOI4","2022-05-18 18:00",81.3919999999999,39.54,2275200,0,8.410014,286.7,0.0248818897637795,74.156,60.9259999999999,57.938,52.1599999999999,37.1,24,26.9
"BOOI4","2022-05-18 19:00",80.456,49.64,1521000,0,7.769013,274.2,0.018740157480315,73.8859999999999,61.124,57.9019999999999,52.214,37.1,24.1,26.9
"BOOI4","2022-05-18 20:00",79.6819999999999,50.02,947880,0,8.5500145,242.9,0.0150787401574803,73.0579999999999,61.3759999999999,57.8839999999999,52.214,37.2,24.1,26.9
"BOOI4","2022-05-18 21:00",73.9039999999999,64.27,343440,0,6.6020107,243.4,0.00409448818897638,71.7619999999999,61.6099999999999,57.8839999999999,52.214,37.2,24.1,26.9
"BOOI4","2022-05-18 22:00",68.198,74.06,33768,0,5.97901,252.3,0.00165354330708661,70.124,61.8079999999999,57.848,52.2319999999999,37.2,24,26.9
"BOOI4","2022-05-18 23:00",66.5239999999999,75.45,36,0,5.683009,256.6,0.000866141732283465,68.522,62.0419999999999,57.83,52.2499999999999,37.1,24,26.9
"BOOI4","2022-05-19 00:00",63.9499999999999,82.3,0,0,4.948008,249.9,0.00031496062992126,67.0999999999999,62.2039999999999,57.83,52.2679999999999,37.2,24,26.9
"BOOI4","2022-05-19 01:00",63.23,81.5,0,0,4.902008,256,3.93700787401575e-05,65.93,62.3119999999999,57.848,52.2859999999999,37.2,24,26.9
"BOOI4","2022-05-19 02:00",64.022,78.24,0,0,6.969012,283.4,0.00102362204724409,64.94,62.438,57.8659999999999,52.322,37.1,23.9,26.9
"BOOI4","2022-05-19 03:00",64.4539999999999,78.82,0,0,6.0110097,266.1,0.000590551181102362,64.2019999999999,62.4739999999999,57.8659999999999,52.2859999999999,37.1,23.9,26.9
"BOOI4","2022-05-19 04:00",64.3099999999999,78.48,0,0,3.8150063,256.1,-3.93700787401575e-05,63.6439999999999,62.456,57.9019999999999,52.3399999999999,37.1,23.9,26.9
"BOOI4","2022-05-19 05:00",64.13,78.65,0,0,3.621006,256.3,-0.00015748031496063,63.248,62.438,57.9199999999999,52.3579999999999,37.1,23.8,26.9
"BOOI4","2022-05-19 06:00",62.348,75.11,0,0,1.3650023,35.24,-0.00094488188976378,62.798,62.348,57.938,52.3399999999999,37.1,23.8,26.9
"BOOI4","2022-05-19 07:00",62.2759999999999,71.75,4629.6,0,1.0780019,51.85,0.000708661417322835,62.096,62.2759999999999,57.9739999999999,52.3579999999999,37.1,23.8,26.9
"BOOI4","2022-05-19 08:00",60.44,87.2,144000,0,2.0320034,156.1,0.00200787401574803,61.538,62.2039999999999,57.9739999999999,52.3579999999999,37.1,23.8,26.9
"BOOI4","2022-05-19 09:00",65.2279999999999,84.3,456480,0,4.9640083,168.9,0.00425196850393701,61.6279999999999,62.114,58.0099999999999,52.3759999999999,37,23.8,26.9
"BOOI4","2022-05-19 10:00",71.2939999999999,79.38,1080720,0,5.562009,165.7,0.0084251968503937,62.5099999999999,61.9699999999999,58.046,52.3939999999999,37,23.8,26.9
"BOOI4","2022-05-19 11:00",74.1919999999999,75.22,1818000,0,10.540017,186.7,0.0153543307086614,64.6339999999999,61.88,58.0279999999999,52.3939999999999,37,23.8,26.9
"BOOI4","2022-05-19 12:00",79.538,65.13,2188080,0,13.200022,194.3,0.0201968503937008,66.614,61.7539999999999,58.046,52.4119999999999,37,23.8,26.9
"BOOI4","2022-05-19 13:00",82.0399999999999,51.68,2952000,0,16.080027,191.3,0.0298425196850394,69.0079999999999,61.7179999999999,58.064,52.4119999999999,37,23.8,26.9
"BOOI4","2022-05-19 14:00",84.164,49.52,3189600,0,18.63003,190.7,0.0367322834645669,71.564,61.646,58.064,52.448,37,23.8,26.9
"BOOI4","2022-05-19 15:00",86.8999999999999,40.31,3254400,0,20.110033,191.2,0.0411023622047244,74.2279999999999,61.682,58.064,52.4659999999999,37,23.8,26.8
"BOOI4","2022-05-19 16:00",87.8179999999999,43.6,3063600,0,19.520033,194,0.0419291338582677,76.6759999999999,61.772,58.064,52.4659999999999,37,23.8,26.9
"BOOI4","2022-05-19 17:00",87.7999999999999,43.29,2752560,0,21.560036,202.9,0.0432283464566929,78.548,61.9339999999999,58.064,52.4839999999999,37,23.8,26.9
"BOOI4","2022-05-19 18:00",85.2079999999999,54.17,1555200,0,21.820036,206,0.0308661417322835,79.2859999999999,62.1499999999999,58.082,52.5019999999999,37,23.7,26.9
"BOOI4","2022-05-19 19:00",84.4699999999999,55.18,904680,0,20.590034,196.8,0.0235826771653543,78.6919999999999,62.4739999999999,58.082,52.5019999999999,37.1,23.7,26.9
"BOOI4","2022-05-19 20:00",81.7159999999999,56.27,456840,0,18.040031,191.2,0.017244094488189,77.7019999999999,62.7439999999999,58.082,52.5199999999999,37.1,23.7,26.9
"BOOI4","2022-05-19 21:00",79.322,61.82,166716,0,16.710028,196.5,0.00531496062992126,76.4239999999999,63.122,58.046,52.5199999999999,37.1,23.7,26.9
"BOOI4","2022-05-19 22:00",76.9099999999999,64.91,41148,0,16.550028,193.4,0.00417322834645669,75.1279999999999,63.4279999999999,58.0999999999999,52.5199999999999,37.2,23.7,26.9
"BOOI4","2022-05-19 23:00",74.7679999999999,70.25,108,0,15.510026,191.2,0.00334645669291339,73.8859999999999,63.7159999999999,58.1179999999999,52.556,37.1,23.6,26.9
"BOOI4","2022-05-20 00:00",73.9579999999999,71.85,0,0,16.230026,198.3,0.00283464566929134,72.7339999999999,63.9499999999999,58.172,52.556,37.2,23.6,26.9
"BOOI4","2022-05-20 01:00",72.59,75.86,0,0,15.920026,206.5,0.00248031496062992,71.7619999999999,64.148,58.2079999999999,52.556,37.2,23.6,26.9
"BOOI4","2022-05-20 02:00",72.788,77.8,0,0,13.810023,228.7,0.00188976377952756,70.898,64.346,58.2439999999999,52.5739999999999,37.2,23.5,26.9
"BOOI4","2022-05-20 03:00",63.6619999999999,73.48,0,0,16.660027,299.1,0.00216535433070866,70.106,64.4179999999999,58.298,52.6099999999999,37.2,23.5,26.9
"BOOI4","2022-05-20 04:00",59.1079999999999,78.47,3.6,0,14.410024,341.8,0.00141732283464567,69.0439999999999,64.5079999999999,58.316,52.646,37.2,23.5,26.8
"BOOI4","2022-05-20 05:00",58.0999999999999,79.4,0,0,10.560018,354.7,0.00094488188976378,67.838,64.5259999999999,58.406,52.646,37.2,23.5,26.9
"BOOI4","2022-05-20 06:00",57.506,82,0,0,7.7190127,1.263,0.000590551181102362,66.848,64.58,58.4599999999999,52.646,37.1,23.4,26.8
"BOOI4","2022-05-20 07:00",55.04,93.2,763.2,0.01,9.600016,349.7,0.0021259842519685,65.9659999999999,64.58,58.514,52.646,37.1,23.4,26.8
"BOOI4","2022-05-20 08:00",55.1839999999999,90.8,11790,0.01,5.80301,353.7,0.000905511811023622,64.9039999999999,64.49,58.5679999999999,52.682,37.1,23.4,26.8
"BOOI4","2022-05-20 09:00",55.2739999999999,88.8,84708,0,5.7810097,340,0.00149606299212598,64.0039999999999,64.3819999999999,58.622,52.682,37.1,23.3,26.8
"BOOI4","2022-05-20 10:00",55.58,87.9,262872,0,5.7930093,334.1,0.00259842519685039,63.4279999999999,64.3099999999999,58.6939999999999,52.6999999999999,37.1,23.3,26.8
"BOOI4","2022-05-20 11:00",56.1019999999999,86,294840,0,6.9020114,335.4,0.00318897637795276,62.996,64.1659999999999,58.73,52.7179999999999,37,23.2,26.9
"BOOI4","2022-05-20 12:00",57.8659999999999,83.4,628200,0,6.3860106,319.6,0.00511811023622047,62.9599999999999,64.0039999999999,58.8019999999999,52.7179999999999,37,23.2,26.9
"BOOI4","2022-05-20 13:00",59.0539999999999,72.67,866160,0,8.560014,307.2,0.00783464566929134,63.446,63.8599999999999,58.8019999999999,52.7359999999999,37,23.1,26.9
"BOOI4","2022-05-20 14:00",59.54,60.65,773640,0,11.92002,303.6,0.01,63.68,63.698,58.874,52.7359999999999,37,23.1,26.9
"BOOI4","2022-05-20 15:00",62.114,55.4,1155240,0,12.05002,306.4,0.00755905511811024,64.0039999999999,63.5359999999999,58.9099999999999,52.7539999999999,37,23.1,26.9
"BOOI4","2022-05-20 16:00",65.2999999999999,46.98,1594080,0,12.51002,306.4,0.0186614173228347,65.03,63.374,58.9099999999999,52.772,36.9,23.1,26.9
"BOOI4","2022-05-20 17:00",67.046,39.86,2121120,0,11.52002,309.7,0.0224803149606299,66.938,63.2659999999999,58.9279999999999,52.79,36.9,23.1,26.9
"BOOI4","2022-05-20 18:00",68.972,36.38,1257480,0,11.510019,307.4,0.0196062992125984,68.306,63.1579999999999,58.946,52.8079999999999,36.9,23.1,26.9
"BOOI4","2022-05-20 19:00",69.8539999999999,32.93,1603800,0,12.650021,306.1,0.0218897637795276,69.1339999999999,63.0859999999999,58.946,52.8079999999999,36.9,23,26.9
"BOOI4","2022-05-20 20:00",66.506,38.96,912960,0,14.330024,306.7,0.0184251968503937,69.5119999999999,63.0679999999999,58.946,52.8259999999999,36.9,23,26.9
"BOOI4","2022-05-20 21:00",61.5019999999999,49.99,238644,0,10.320018,309.7,0.00417322834645669,68.7019999999999,63.0679999999999,58.9819999999999,52.8619999999999,36.9,22.9,26.9
"BOOI4","2022-05-20 22:00",58.082,50.19,24609.6,0,6.553011,314.8,0.00240157480314961,67.082,63.0859999999999,58.9819999999999,52.88,36.9,22.9,26.9
"BOOI4","2022-05-20 23:00",56.93,51.77,122.4,0,6.754011,309,0.00208661417322835,65.372,63.1759999999999,58.964,52.8619999999999,36.9,22.9,27
"BOOI4","2022-05-21 00:00",55.148,53.7,0,0,9.860017,300.4,0.00240157480314961,63.914,63.1759999999999,58.946,52.898,36.9,22.8,27
"BOOI4","2022-05-21 01:00",54.5539999999999,54.76,0,0,8.140014,289.8,0.0021259842519685,62.5999999999999,63.1939999999999,58.946,52.9159999999999,36.9,22.8,27
"BOOI4","2022-05-21 02:00",53.096,62.95,0,0,11.83002,299.4,0.0021259842519685,61.448,63.1579999999999,58.9819999999999,52.9519999999999,36.8,22.8,27
"BOOI4","2022-05-21 03:00",51.1699999999999,72.26,0,0,10.190017,300.3,0.00149606299212598,60.44,63.0679999999999,58.964,52.9519999999999,36.8,22.8,27
"BOOI4","2022-05-21 04:00",49.964,75.79,0,0,9.250015,343.6,0.00102362204724409,59.6119999999999,62.996,58.964,52.9699999999999,36.7,22.8,27
"BOOI4","2022-05-21 05:00",47.696,76.48,0,0,11.300018,351.4,0.000984251968503937,59.0359999999999,62.798,58.946,52.9699999999999,36.8,22.7,27
"BOOI4","2022-05-21 06:00",44.2381999999999,79.05,0,0,8.350014,1.206,0.000748031496062992,58.298,62.672,58.9819999999999,53.0239999999999,36.7,22.7,27
"BOOI4","2022-05-21 07:00",43.8745999999999,78.1,3531.6,0,6.854011,343.5,0.00200787401574803,57.29,62.4919999999999,58.9819999999999,53.0239999999999,36.7,22.7,27
"BOOI4","2022-05-21 08:00",44.7565999999999,76.77,72972,0,6.3020105,339.8,0.00232283464566929,56.606,62.2759999999999,58.9819999999999,53.0239999999999,36.6,22.7,27
"BOOI4","2022-05-21 09:00",45.6781999999999,71.87,246096,0,8.690014,340.5,0.00401574803149606,56.2279999999999,62.0779999999999,58.964,53.0599999999999,36.7,22.6,27
"BOOI4","2022-05-21 10:00",48.1999999999999,65.41,873360,0,9.060015,355,0.00728346456692913,56.3539999999999,61.898,58.9819999999999,53.0599999999999,36.6,22.6,27
"BOOI4","2022-05-21 11:00",49.4779999999999,61.49,867960,0,8.390014,1.064,0.0078740157480315,57.0739999999999,61.646,58.9099999999999,53.096,36.5,22.5,27
"BOOI4","2022-05-21 12:00",50.288,55.19,1519920,0,8.400014,347.4,0.0110629921259842,58.1179999999999,61.4119999999999,58.9099999999999,53.1319999999999,36.6,22.5,27
"BOOI4","2022-05-21 13:00",50.7739999999999,55.15,1548000,0,9.790016,339.6,0.0124015748031496,59.6119999999999,61.214,58.874,53.1319999999999,36.5,22.6,27
"BOOI4","2022-05-21 14:00",52.1419999999999,53.16,1260360,0,9.230016,337.3,0.0118110236220472,60.6199999999999,61.0159999999999,58.8919999999999,53.1319999999999,36.5,22.5,27
"BOOI4","2022-05-21 15:00",53.4019999999999,48.38,1088280,0,8.540014,330.5,0.0116929133858268,61.1419999999999,60.8539999999999,58.838,53.1319999999999,36.4,22.5,27
"BOOI4","2022-05-21 16:00",53.78,49.03,546120,0,5.2700086,307.4,0.00748031496062992,61.4119999999999,60.746,58.8199999999999,53.1679999999999,36.4,22.5,27
"BOOI4","2022-05-21 17:00",55.13,51.68,443160,0,5.96301,252.8,0.00748031496062992,61.1779999999999,60.638,58.73,53.1679999999999,36.5,22.5,27
"BOOI4","2022-05-21 18:00",56.93,51.41,842760,0,11.160019,291.7,0.0118897637795276,61.088,60.5839999999999,58.73,53.1859999999999,36.5,22.4,27
"BOOI4","2022-05-21 19:00",58.0999999999999,49.65,804960,0,10.040017,306.5,0.010511811023622,61.4839999999999,60.53,58.7119999999999,53.1859999999999,36.4,22.4,27
"BOOI4","2022-05-21 20:00",56.2819999999999,51.86,765000,0,8.520015,336.7,0.00850393700787402,61.664,60.4939999999999,58.6579999999999,53.1859999999999,36.4,22.4,27
"BOOI4","2022-05-21 21:00",52.9159999999999,57.19,277272,0,6.4730105,334.8,0.00263779527559055,61.1599999999999,60.4579999999999,58.622,53.24,36.4,22.3,27
"BOOI4","2022-05-21 22:00",51.4939999999999,58.72,28447.2,0,4.115007,320.9,0.00149606299212598,60.1339999999999,60.422,58.5499999999999,53.2579999999999,36.4,22.3,27
"BOOI4","2022-05-21 23:00",47.4619999999999,66.8,162,0,5.607009,312.2,0.00145669291338583,58.9279999999999,60.4039999999999,58.5319999999999,53.2579999999999,36.4,22.3,27.1
"BOOI4","2022-05-22 00:00",46.472,69.5,0,0,3.712006,307.6,0.00078740157480315,57.6319999999999,60.3859999999999,58.4779999999999,53.2939999999999,36.4,22.3,27.1
"BOOI4","2022-05-22 01:00",45.7429999999999,71.91,0,0,4.6650076,301.2,0.00094488188976378,56.5699999999999,60.3499999999999,58.4599999999999,53.2579999999999,36.3,22.3,27.1
"BOOI4","2022-05-22 02:00",44.0887999999999,74.72,0,0,4.337007,287.2,0.000708661417322835,55.58,60.2419999999999,58.406,53.33,36.3,22.3,27.1
"BOOI4","2022-05-22 03:00",41.1349999999999,78.73,0,0,4.3800073,280.6,0.000590551181102362,54.5179999999999,60.1339999999999,58.388,53.33,36.3,22.2,27.1
"BOOI4","2022-05-22 04:00",41.9881999999999,79.05,0,0,3.9980066,268.9,0.00031496062992126,53.5279999999999,60.0079999999999,58.3519999999999,53.3119999999999,36.3,22.2,27.1
"BOOI4","2022-05-22 05:00",38.8526,86.4,0,0,6.05901,269.8,0.000551181102362205,52.6099999999999,59.846,58.298,53.348,36.3,22.2,27.1
"BOOI4","2022-05-22 06:00",39.3853999999999,84.4,0,0,6.498011,264,0.000354330708661417,51.7279999999999,59.648,58.2619999999999,53.3659999999999,36.2,22.2,27.1
"BOOI4","2022-05-22 07:00",39.2414,85,13158,0,6.28801,261.2,0.00114173228346457,50.9359999999999,59.4679999999999,58.2439999999999,53.348,36.2,22.1,27.1
"BOOI4","2022-05-22 08:00",41.6948,83,307440,0,7.0570116,259.2,0.00236220472440945,50.3239999999999,59.2519999999999,58.19,53.3839999999999,36.2,22.1,27.1
"BOOI4","2022-05-22 09:00",46.922,72.14,864000,0,11.380018,268.3,0.00570866141732283,50.5759999999999,59.0539999999999,58.1359999999999,53.3659999999999,36.1,22.1,27.1
"BOOI4","2022-05-22 10:00",51.0439999999999,57.95,1509120,0,15.040025,294,0.0109448818897638,51.8179999999999,58.8019999999999,58.0999999999999,53.4019999999999,36.1,22.1,27.1
"BOOI4","2022-05-22 11:00",53.9779999999999,48.81,2120040,0,17.69003,295.6,0.0168503937007874,53.816,58.5319999999999,58.064,53.4019999999999,36.1,22.1,27.1
"BOOI4","2022-05-22 12:00",57.1999999999999,43.66,2647440,0,17.600029,297.4,0.0211811023622047,56.3359999999999,58.298,58.0099999999999,53.4199999999999,36,22,27.1
"BOOI4","2022-05-22 13:00",57.7039999999999,39.59,3034800,0,17.410028,300.2,0.0246850393700787,59.1619999999999,58.1359999999999,57.956,53.4199999999999,36,22,27.1
"BOOI4","2022-05-22 14:00",60.1159999999999,38.05,3186000,0,14.640025,307.3,0.026259842519685,61.988,57.956,57.8839999999999,53.4199999999999,36,22,27.1
"BOOI4","2022-05-22 15:00",61.322,36.65,2890800,0,16.340027,294.8,0.0263779527559055,64.4359999999999,57.8839999999999,57.8119999999999,53.438,36,22,27.1
"BOOI4","2022-05-22 16:00",62.006,36.15,2930400,0,12.790022,310.2,0.0256692913385827,66.4519999999999,57.8659999999999,57.7759999999999,53.456,36,21.9,27.1
"BOOI4","2022-05-22 17:00",62.8519999999999,35.08,2607480,0,11.99002,317.1,0.0238976377952756,67.73,57.9199999999999,57.722,53.456,36,21.9,27.1
"BOOI4","2022-05-22 18:00",62.2039999999999,35.52,2135520,0,9.0100155,335.5,0.0197637795275591,68.846,58.064,57.6499999999999,53.456,36,21.9,27.1
"BOOI4","2022-05-22 19:00",62.8519999999999,32.73,1662840,0,7.782013,331.3,0.0164566929133858,69.1519999999999,58.2619999999999,57.5599999999999,53.456,36.1,21.9,27.1
"BOOI4","2022-05-22 20:00",61.88,33.7,946440,0,7.1740117,356.2,0.0118897637795276,68.738,58.496,57.5419999999999,53.456,36.1,21.9,27.1
"BOOI4","2022-05-22 21:00",59.7199999999999,35.36,476280,0,6.3650107,5.537,0.00389763779527559,67.496,58.7119999999999,57.506,53.4739999999999,36.1,21.9,27.1
"BOOI4","2022-05-22 22:00",54.8779999999999,41.25,58536,0,3.9150066,16.88,0.0015748031496063,65.696,58.9819999999999,57.4159999999999,53.456,36.1,21.9,27.1
"BOOI4","2022-05-22 23:00",50.9359999999999,49.74,223.2,0,2.4080038,36.4,0.00031496062992126,63.788,59.2159999999999,57.3439999999999,53.456,36.1,21.9,27.1
"BOOI4","2022-05-23 00:00",51.2419999999999,46.39,0,0,2.5170043,46.13,0.000275590551181102,61.988,59.414,57.38,53.4919999999999,36.2,21.8,27.1
"BOOI4","2022-05-23 01:00",47.3539999999999,56.26,0,0,3.0630052,40.87,0.000511811023622047,60.566,59.5939999999999,57.3619999999999,53.4919999999999,36.2,21.8,27.1
"BOOI4","2022-05-23 02:00",46.598,62.42,0,0,2.7440045,58.16,0.000118110236220472,59.2159999999999,59.6659999999999,57.29,53.5099999999999,36.2,21.8,27.1
"BOOI4","2022-05-23 03:00",46.832,60.81,0,0,2.7250044,72.22,0,58.172,59.7019999999999,57.3259999999999,53.5279999999999,36.2,21.7,27.1
"BOOI4","2022-05-23 04:00",46.2812,63.83,0,0,4.503008,93,0.000551181102362205,57.2359999999999,59.6839999999999,57.3259999999999,53.5279999999999,36.1,21.7,27.1
"BOOI4","2022-05-23 05:00",45.1562,67.36,0,0,4.6390076,90.9,0.000433070866141732,56.2999999999999,59.648,57.3259999999999,53.5099999999999,36.1,21.7,27.1
"BOOI4","2022-05-23 06:00",42.6344,76.82,0,0,4.224007,78.04,0.000196850393700787,55.4179999999999,59.54,57.3259999999999,53.4739999999999,36.1,21.7,27.1
"BOOI4","2022-05-23 07:00",42.1448,75.56,10533.6,0,3.1890051,69.86,0.0012992125984252,54.6079999999999,59.4499999999999,57.3259999999999,53.4919999999999,36,21.7,27.1
"BOOI4","2022-05-23 08:00",46.814,69.85,295560,0,3.4880056,78.26,0.00275590551181102,53.8699999999999,59.3419999999999,57.3259999999999,53.4919999999999,36.1,21.6,27.1
"BOOI4","2022-05-23 09:00",51.3499999999999,56.86,788760,0,7.135012,100.2,0.00716535433070866,53.9779999999999,59.18,57.3439999999999,53.5099999999999,36.1,21.6,27.1
"BOOI4","2022-05-23 10:00",53.114,57.89,894240,0,7.858013,102.8,0.00909448818897638,54.9859999999999,58.9819999999999,57.3259999999999,53.4919999999999,36,21.6,27.1
"BOOI4","2022-05-23 11:00",55.238,50.92,1014840,0,8.770015,91.1,0.0109055118110236,56.03,58.8199999999999,57.3259999999999,53.5279999999999,36,21.6,27.1
